delta_eta_center,delta_phi_center,pair_counts
-1.3766301791932252,-1.1780972450961724,6.0
-1.3766301791932252,-1.090830782496456,5.0
-1.3766301791932252,-1.0035643198967397,4.0
-1.3766301791932252,-0.9162978572970231,6.0
-1.3766301791932252,-0.8290313946973065,4.0
-1.3766301791932252,-0.7417649320975901,2.0
-1.3766301791932252,-0.6544984694978737,5.0
-1.3766301791932252,-0.5672320068981571,5.0
-1.3766301791932252,-0.4799655442984405,3.0
-1.3766301791932252,-0.39269908169872414,3.0
-1.3766301791932252,-0.30543261909900776,6.0
-1.3766301791932252,-0.21816615649929139,6.0
-1.3766301791932252,-0.1308996938995748,3.0
-1.3766301791932252,-0.04363323129985819,4.0
-1.3766301791932252,0.04363323129985819,5.0
-1.3766301791932252,0.13089969389957457,1.0
-1.3766301791932252,0.21816615649929116,5.0
-1.3766301791932252,0.30543261909900776,6.0
-1.3766301791932252,0.39269908169872414,5.0
-1.3766301791932252,0.4799655442984405,3.0
-1.3766301791932252,0.5672320068981569,5.0
-1.3766301791932252,0.6544984694978735,3.0
-1.3766301791932252,0.7417649320975901,6.0
-1.3766301791932252,0.8290313946973065,4.0
-1.3766301791932252,0.9162978572970228,4.0
-1.3766301791932252,1.0035643198967392,8.0
-1.3766301791932252,1.0908307824964556,5.0
-1.3766301791932252,1.178097245096172,6.0
-1.3766301791932252,1.2653637076958888,5.0
-1.3766301791932252,1.3526301702956056,5.0
-1.3766301791932252,1.439896632895322,2.0
-1.3766301791932252,1.5271630954950384,2.0
-1.3766301791932252,1.6144295580947547,10.0
-1.3766301791932252,1.7016960206944711,3.0
-1.3766301791932252,1.7889624832941875,4.0
-1.3766301791932252,1.8762289458939039,2.0
-1.3766301791932252,1.9634954084936203,5.0
-1.3766301791932252,2.050761871093337,6.0
-1.3766301791932252,2.138028333693054,2.0
-1.3766301791932252,2.2252947962927703,2.0
-1.3766301791932252,2.3125612588924866,3.0
-1.3766301791932252,2.399827721492203,6.0
-1.3766301791932252,2.4870941840919194,3.0
-1.3766301791932252,2.574360646691636,3.0
-1.3766301791932252,2.661627109291352,2.0
-1.3766301791932252,2.7488935718910685,10.0
-1.3766301791932252,2.8361600344907854,3.0
-1.3766301791932252,2.923426497090502,5.0
-1.3766301791932252,3.0106929596902186,8.0
-1.3766301791932252,3.097959422289935,4.0
-1.336897430622653,-3.097959422289935,8.0
-1.336897430622653,-3.0106929596902186,5.0
-1.336897430622653,-2.923426497090502,4.0
-1.336897430622653,-2.8361600344907854,7.0
-1.336897430622653,-2.748893571891069,6.0
-1.336897430622653,-2.6616271092913526,9.0
-1.336897430622653,-2.574360646691636,7.0
-1.336897430622653,-2.4870941840919194,3.0
-1.336897430622653,-2.399827721492203,7.0
-1.336897430622653,-2.3125612588924866,5.0
-1.336897430622653,-2.2252947962927703,5.0
-1.336897430622653,-2.138028333693054,4.0
-1.336897430622653,-2.0507618710933375,6.0
-1.336897430622653,-1.9634954084936207,6.0
-1.336897430622653,-1.8762289458939043,1.0
-1.336897430622653,-1.7889624832941877,5.0
-1.336897430622653,-1.7016960206944713,5.0
-1.336897430622653,-1.6144295580947547,6.0
-1.336897430622653,-1.5271630954950384,3.0
-1.336897430622653,-1.439896632895322,7.0
-1.336897430622653,-1.3526301702956054,5.0
-1.336897430622653,-1.2653637076958888,3.0
-1.336897430622653,-1.1780972450961724,7.0
-1.336897430622653,-1.090830782496456,3.0
-1.336897430622653,-1.0035643198967397,5.0
-1.336897430622653,-0.9162978572970231,4.0
-1.336897430622653,-0.8290313946973065,2.0
-1.336897430622653,-0.7417649320975901,8.0
-1.336897430622653,-0.6544984694978737,7.0
-1.336897430622653,-0.5672320068981571,4.0
-1.336897430622653,-0.4799655442984405,1.0
-1.336897430622653,-0.39269908169872414,2.0
-1.336897430622653,-0.30543261909900776,6.0
-1.336897430622653,-0.21816615649929139,3.0
-1.336897430622653,-0.1308996938995748,4.0
-1.336897430622653,-0.04363323129985819,6.0
-1.336897430622653,0.04363323129985819,7.0
-1.336897430622653,0.13089969389957457,5.0
-1.336897430622653,0.21816615649929116,4.0
-1.336897430622653,0.30543261909900776,8.0
-1.336897430622653,0.39269908169872414,8.0
-1.336897430622653,0.4799655442984405,1.0
-1.336897430622653,0.5672320068981569,4.0
-1.336897430622653,0.6544984694978735,6.0
-1.336897430622653,0.7417649320975901,4.0
-1.336897430622653,0.8290313946973065,3.0
-1.336897430622653,0.9162978572970228,8.0
-1.336897430622653,1.0035643198967392,6.0
-1.336897430622653,1.0908307824964556,10.0
-1.336897430622653,1.178097245096172,7.0
-1.336897430622653,1.2653637076958888,3.0
-1.336897430622653,1.3526301702956056,7.0
-1.336897430622653,1.439896632895322,5.0
-1.336897430622653,1.5271630954950384,4.0
-1.336897430622653,1.6144295580947547,3.0
-1.336897430622653,1.7016960206944711,6.0
-1.336897430622653,1.7889624832941875,3.0
-1.336897430622653,1.8762289458939039,4.0
-1.336897430622653,1.9634954084936203,2.0
-1.336897430622653,2.050761871093337,8.0
-1.336897430622653,2.138028333693054,3.0
-1.336897430622653,2.2252947962927703,1.0
-1.336897430622653,2.3125612588924866,6.0
-1.336897430622653,2.399827721492203,3.0
-1.336897430622653,2.4870941840919194,9.0
-1.336897430622653,2.574360646691636,7.0
-1.336897430622653,2.661627109291352,4.0
-1.336897430622653,2.7488935718910685,5.0
-1.336897430622653,2.8361600344907854,9.0
-1.336897430622653,2.923426497090502,7.0
-1.336897430622653,3.0106929596902186,5.0
-1.336897430622653,3.097959422289935,2.0
-1.2971646820520812,-3.097959422289935,5.0
-1.2971646820520812,-3.0106929596902186,4.0
-1.2971646820520812,-2.923426497090502,7.0
-1.2971646820520812,-2.8361600344907854,2.0
-1.2971646820520812,-2.748893571891069,7.0
-1.2971646820520812,-2.6616271092913526,7.0
-1.2971646820520812,-2.574360646691636,4.0
-1.2971646820520812,-2.4870941840919194,7.0
-1.2971646820520812,-2.399827721492203,3.0
-1.2971646820520812,-2.3125612588924866,0.0
-1.2971646820520812,-2.2252947962927703,12.0
-1.2971646820520812,-2.138028333693054,6.0
-1.2971646820520812,-2.0507618710933375,6.0
-1.2971646820520812,-1.9634954084936207,6.0
-1.2971646820520812,-1.8762289458939043,9.0
-1.2971646820520812,-1.7889624832941877,5.0
-1.2971646820520812,-1.7016960206944713,4.0
-1.2971646820520812,-1.6144295580947547,5.0
-1.2971646820520812,-1.5271630954950384,8.0
-1.2971646820520812,-1.439896632895322,6.0
-1.2971646820520812,-1.3526301702956054,9.0
-1.2971646820520812,-1.2653637076958888,7.0
-1.2971646820520812,-1.1780972450961724,4.0
-1.2971646820520812,-1.090830782496456,4.0
-1.2971646820520812,-1.0035643198967397,8.0
-1.2971646820520812,-0.9162978572970231,0.0
-1.2971646820520812,-0.8290313946973065,4.0
-1.2971646820520812,-0.7417649320975901,6.0
-1.2971646820520812,-0.6544984694978737,6.0
-1.2971646820520812,-0.5672320068981571,7.0
-1.2971646820520812,-0.4799655442984405,11.0
-1.2971646820520812,-0.39269908169872414,5.0
-1.2971646820520812,-0.30543261909900776,7.0
-1.2971646820520812,-0.21816615649929139,5.0
-1.2971646820520812,-0.1308996938995748,10.0
-1.2971646820520812,-0.04363323129985819,2.0
-1.2971646820520812,0.04363323129985819,12.0
-1.2971646820520812,0.13089969389957457,4.0
-1.2971646820520812,0.21816615649929116,4.0
-1.2971646820520812,0.30543261909900776,7.0
-1.2971646820520812,0.39269908169872414,10.0
-1.2971646820520812,0.4799655442984405,8.0
-1.2971646820520812,0.5672320068981569,6.0
-1.2971646820520812,0.6544984694978735,6.0
-1.2971646820520812,0.7417649320975901,2.0
-1.2971646820520812,0.8290313946973065,7.0
-1.2971646820520812,0.9162978572970228,8.0
-1.2971646820520812,1.0035643198967392,10.0
-1.2971646820520812,1.0908307824964556,7.0
-1.2971646820520812,1.178097245096172,3.0
-1.2971646820520812,1.2653637076958888,5.0
-1.2971646820520812,1.3526301702956056,7.0
-1.2971646820520812,1.439896632895322,5.0
-1.2971646820520812,1.5271630954950384,2.0
-1.2971646820520812,1.6144295580947547,4.0
-1.2971646820520812,1.7016960206944711,3.0
-1.2971646820520812,1.7889624832941875,9.0
-1.2971646820520812,1.8762289458939039,4.0
-1.2971646820520812,1.9634954084936203,3.0
-1.2971646820520812,2.050761871093337,2.0
-1.2971646820520812,2.138028333693054,6.0
-1.2971646820520812,2.2252947962927703,8.0
-1.2971646820520812,2.3125612588924866,6.0
-1.2971646820520812,2.399827721492203,3.0
-1.2971646820520812,2.4870941840919194,9.0
-1.2971646820520812,2.574360646691636,9.0
-1.2971646820520812,2.661627109291352,7.0
-1.2971646820520812,2.7488935718910685,9.0
-1.2971646820520812,2.8361600344907854,3.0
-1.2971646820520812,2.923426497090502,5.0
-1.2971646820520812,3.0106929596902186,3.0
-1.2971646820520812,3.097959422289935,5.0
-1.2574319334815094,-3.097959422289935,11.0
-1.2574319334815094,-3.0106929596902186,8.0
-1.2574319334815094,-2.923426497090502,8.0
-1.2574319334815094,-2.8361600344907854,8.0
-1.2574319334815094,-2.748893571891069,12.0
-1.2574319334815094,-2.6616271092913526,5.0
-1.2574319334815094,-2.574360646691636,7.0
-1.2574319334815094,-2.4870941840919194,7.0
-1.2574319334815094,-2.399827721492203,7.0
-1.2574319334815094,-2.3125612588924866,9.0
-1.2574319334815094,-2.2252947962927703,3.0
-1.2574319334815094,-2.138028333693054,4.0
-1.2574319334815094,-2.0507618710933375,3.0
-1.2574319334815094,-1.9634954084936207,5.0
-1.2574319334815094,-1.8762289458939043,4.0
-1.2574319334815094,-1.7889624832941877,10.0
-1.2574319334815094,-1.7016960206944713,6.0
-1.2574319334815094,-1.6144295580947547,6.0
-1.2574319334815094,-1.5271630954950384,10.0
-1.2574319334815094,-1.439896632895322,2.0
-1.2574319334815094,-1.3526301702956054,5.0
-1.2574319334815094,-1.2653637076958888,11.0
-1.2574319334815094,-1.1780972450961724,3.0
-1.2574319334815094,-1.090830782496456,4.0
-1.2574319334815094,-1.0035643198967397,9.0
-1.2574319334815094,-0.9162978572970231,10.0
-1.2574319334815094,-0.8290313946973065,5.0
-1.2574319334815094,-0.7417649320975901,9.0
-1.2574319334815094,-0.6544984694978737,7.0
-1.2574319334815094,-0.5672320068981571,4.0
-1.2574319334815094,-0.4799655442984405,7.0
-1.2574319334815094,-0.39269908169872414,0.0
-1.2574319334815094,-0.30543261909900776,9.0
-1.2574319334815094,-0.21816615649929139,5.0
-1.2574319334815094,-0.1308996938995748,7.0
-1.2574319334815094,-0.04363323129985819,8.0
-1.2574319334815094,0.04363323129985819,11.0
-1.2574319334815094,0.13089969389957457,3.0
